categoryid,parentid,root_categoryid,depth,view_session_count,cart_session_count,converted_session_count,viewing_visitor_count,distinct_transaction_count,session_conversion_rate,conversion_wilson_low_95,conversion_wilson_high_95,sibling_conversion_median,sibling_conversion_gap,category_opportunity_score,meets_sample_threshold,is_opportunity_candidate,eligible_sibling_count,data_origin
84,1308,140,3,10296,480,130,8007,174,0.012626262626262626,0.010644077901079612,0.014971992004029714,0.009895526400132337,-0.002730736226130289,0.0,true,false,4,real
182,1308,140,3,60,2,0,53,0,0.0,0.0,0.06017185214208986,0.009895526400132337,0.009895526400132337,0.5937315840079402,false,false,4,real
1048,1308,140,3,355,17,2,308,4,0.005633802816901409,0.0015463539931850963,0.020305800009489235,0.009895526400132337,0.004261723583230928,1.5129118720469794,true,false,4,real
445,1308,140,3,977,36,7,848,11,0.007164790174002047,0.0034748852993671682,0.014715066461181007,0.009895526400132337,0.00273073622613029,2.6679292929292933,true,false,4,real
589,1308,140,3,10766,505,145,8647,188,0.01346832621214936,0.011457972994812687,0.01582575814869757,0.009895526400132337,-0.003572799812017023,0.0,true,false,4,real
883,1481,1600,3,167,6,2,152,2,0.011976047904191617,0.0032904319213196585,0.04260860730969097,0.00909090909090909,-0.002885138813282527,0.0,false,false,1,real
1565,1481,1600,3,660,32,6,589,6,0.00909090909090909,0.004172916020360296,0.019690400454082675,0.00909090909090909,0.0,0.0,true,false,1,real
1049,1606,1600,3,1401,23,3,1189,5,0.0021413276231263384,0.0007285059900480999,0.006276881528167386,0.004475827299045281,0.002334499675918942,3.270634045962438,true,false,4,real
1279,1606,1600,3,15546,402,73,12142,78,0.0046957416698829284,0.003736636435044894,0.005899568488169684,0.004475827299045281,-0.0002199143708376478,0.0,true,false,4,real
646,1606,1600,3,14333,316,61,11547,75,0.004255912928207633,0.0033149035131589473,0.005462584832662899,0.004475827299045281,0.0002199143708376478,3.1520326772160057,true,false,4,real
683,1606,1600,3,16131,574,137,12504,157,0.008492963858409273,0.007189221931164161,0.010030746392032596,0.004475827299045281,-0.004017136559363993,0.0,true,false,4,real
520,1606,1600,3,112,2,1,95,1,0.008928571428571428,0.0015778547032921327,0.048848468308884896,0.004475827299045281,-0.004452744129526147,0.0,false,false,4,real
87,71,1579,2,23,0,0,23,0,0.0,0.0,0.14311661845042686,0.0,0.0,0.0,false,false,2,real
1517,71,1579,2,47,0,0,44,0,0.0,0.0,0.07555760416399632,0.0,0.0,0.0,false,false,2,real
1689,71,1579,2,17,0,0,15,0,0.0,0.0,0.1843181350088518,0.0,0.0,0.0,false,false,2,real
454,71,1579,2,218,0,0,199,0,0.0,0.0,0.017316234941454418,0.0,0.0,0.0,true,false,2,real
259,71,1579,2,83,0,0,74,0,0.0,0.0,0.04423530964197384,0.0,0.0,0.0,false,false,2,real
1159,71,1579,2,231,0,0,216,0,0.0,0.0,0.016357668871522173,0.0,0.0,0.0,true,false,2,real
76,71,1579,2,8,0,0,4,0,0.0,0.0,0.32440756488388023,0.0,0.0,0.0,false,false,2,real
847,101,653,3,1503,21,10,1317,11,0.00665335994677312,0.0036179723010012757,0.012204169226318572,0.006208524353790018,-0.00044483559298310205,0.0,true,false,4,real
1241,101,653,3,305,4,1,286,2,0.003278688524590164,0.00057900368117616,0.01833509821110099,0.006208524353790018,0.002929835829199854,0.8935999279059555,true,false,4,real
1155,101,653,3,347,1,2,320,2,0.005763688760806916,0.001582036991869876,0.020768396868062537,0.006208524353790018,0.00044483559298310205,0.15435795076513642,true,false,4,real
1340,101,653,3,278,10,4,254,4,0.014388489208633094,0.0056092528783939395,0.03640535657701479,0.006208524353790018,-0.008179964854843076,0.0,true,false,4,real
1448,145,1490,2,34,0,0,33,0,0.0,0.0,0.10151455415332376,0.004364950161368635,0.004364950161368635,0.14840830548653358,false,false,2,real
130,145,1490,2,550,27,1,494,1,0.0018181818181818182,0.00032102586905691184,0.010226141966901891,0.004364950161368635,0.0025467683431868167,1.4007225887527492,true,false,2,real
619,145,1490,2,3183,150,22,2771,27,0.006911718504555451,0.004568889019135923,0.010443297636173276,0.004364950161368635,-0.0025467683431868162,0.0,true,false,2,real
317,314,140,3,3372,134,51,2943,68,0.015124555160142349,0.01152242311799868,0.019830192255612035,0.030308697125142784,0.015184141965000435,51.200926705981466,true,false,2,real
288,314,140,3,45,1,0,29,1,0.0,0.0,0.07865159873288836,0.030308697125142784,0.030308697125142784,1.3638913706314253,false,false,2,real
57,314,140,3,1187,85,54,777,102,0.04549283909014322,0.035033155319275124,0.058884853658554864,0.030308697125142784,-0.015184141965000435,0.0,true,false,2,real
561,395,395,1,1653,0,0,1572,0,0.0,0.0,0.002318543394869173,0.0,0.0,0.0,true,false,1,real
1200,395,395,1,7,0,1,7,1,0.14285714285714285,0.025679624344743555,0.5131278292743189,0.0,-0.14285714285714285,0.0,false,false,1,real
422,489,1698,3,225,3,1,205,1,0.0044444444444444444,0.0007849848779462464,0.024741241229846257,0.0044444444444444444,0.0,0.0,true,false,1,real
756,489,1698,3,5,1,0,4,0,0.0,0.0,0.43448246478317476,0.0044444444444444444,0.0044444444444444444,0.022222222222222223,false,false,1,real
1484,489,1698,3,34,1,1,17,1,0.029411764705882353,0.005210906276268947,0.1491557329268593,0.0044444444444444444,-0.024967320261437907,0.0,false,false,1,real
1557,489,1698,3,14,0,0,12,0,0.0,0.0,0.2153108027376358,0.0044444444444444444,0.0044444444444444444,0.06222222222222222,false,false,1,real
732,593,1482,2,1,0,0,1,0,0.0,0.0,0.7934506856227626,0.004694835680751174,0.004694835680751174,0.004694835680751174,false,false,9,real
225,593,1482,2,2153,70,13,1938,15,0.006038086391082211,0.003532119100290424,0.010303602898956878,0.004694835680751174,-0.0013432507103310369,0.0,true,false,9,real
446,593,1482,2,792,15,2,743,3,0.0025252525252525255,0.0006927887024841901,0.009160252671251071,0.004694835680751174,0.0021695831554986483,1.7183098591549295,true,false,9,real
1360,593,1482,2,49,0,0,45,0,0.0,0.0,0.07269781922049638,0.004694835680751174,0.004694835680751174,0.23004694835680753,false,false,9,real
162,593,1482,2,21,0,0,20,0,0.0,0.0,0.154639018924847,0.004694835680751174,0.004694835680751174,0.09859154929577466,false,false,9,real
1127,593,1482,2,294,1,1,281,1,0.003401360544217687,0.0006006761998509016,0.01901196887589991,0.004694835680751174,0.0012934751365334869,0.3802816901408451,true,false,9,real
1247,593,1482,2,2225,71,13,1839,15,0.005842696629213483,0.00341771857159069,0.009971057333755034,0.004694835680751174,-0.0011478609484623092,0.0,true,false,9,real
1690,593,1482,2,639,13,3,592,3,0.004694835680751174,0.0015979253070905553,0.013711384143405192,0.004694835680751174,0.0,0.0,true,false,9,real
523,593,1482,2,2445,38,4,2210,4,0.0016359918200408998,0.0006363834747701026,0.004199151622057562,0.004694835680751174,0.003058843860710274,7.478873239436621,true,false,9,real
1404,593,1482,2,10035,221,65,8903,75,0.0064773293472845045,0.005085604019605674,0.008246757027205504,0.004694835680751174,-0.0017824936665333307,0.0,true,false,9,real
1607,593,1482,2,771,20,3,694,4,0.0038910505836575876,0.0013241718654184236,0.011377082963760169,0.004694835680751174,0.0008037850970935862,0.619718309859155,true,false,9,real
1429,593,1482,2,1238,21,8,1085,8,0.006462035541195477,0.0032779932882928283,0.01269945591004238,0.004694835680751174,-0.0017671998604443032,0.0,true,false,9,real
1131,799,140,3,239,12,3,178,3,0.012552301255230125,0.0042779296002331555,0.03624834160768577,0.016518236288695136,0.003965935033465011,0.9478584729981375,true,false,2,real
596,799,140,3,537,37,11,449,15,0.020484171322160148,0.01147580288351806,0.03630429680972934,0.016518236288695136,-0.003965935033465012,0.0,true,false,2,real
1475,905,1698,3,122,5,0,113,0,0.0,0.0,0.030526178389012865,0.004802735670902874,0.004802735670902874,0.5859337518501506,false,false,2,real
1126,905,1698,3,311,5,2,288,2,0.006430868167202572,0.0017653511908201002,0.023140704225343908,0.004802735670902874,-0.0016281324962996984,0.0,true,false,2,real
1466,905,1698,3,315,6,1,294,1,0.0031746031746031746,0.000560615393495749,0.017760273120501317,0.004802735670902874,0.0016281324962996993,0.5128617363344052,true,false,2,real
1068,947,1532,4,6,0,0,6,0,0.0,0.0,0.39033428790216534,,,0.0,false,false,0,real
821,1012,1532,3,822,13,6,648,6,0.0072992700729927005,0.003349489672018134,0.01583271370551127,0.005050505050505051,-0.0022487650224876496,0.0,true,false,7,real
881,1012,1532,3,389,5,2,357,2,0.005141388174807198,0.0014110882636342347,0.018549785632502137,0.005050505050505051,-9.088312430214664e-05,0.0,true,false,7,real
1395,1012,1532,3,279,6,3,237,3,0.010752688172043012,0.0036634949846419173,0.03113147058274001,0.005050505050505051,-0.005702183121537961,0.0,true,false,7,real
947,1012,1532,3,32,0,0,31,0,0.0,0.0,0.1071791982550706,0.005050505050505051,0.005050505050505051,0.16161616161616163,false,false,7,real
846,1012,1532,3,828,1,0,767,0,0.0,0.0,0.004618017988836697,0.005050505050505051,0.005050505050505051,4.1818181818181825,true,false,7,real
891,1012,1532,3,396,3,2,356,2,0.005050505050505051,0.0013861250575549215,0.018225295038355068,0.005050505050505051,0.0,0.0,true,false,7,real
1576,1012,1532,3,234,1,0,219,0,0.0,0.0,0.01615134232585647,0.005050505050505051,0.005050505050505051,1.1818181818181819,true,false,7,real
439,1012,1532,3,303,5,1,295,1,0.0033003300330033004,0.0005828270480050996,0.018454557414788898,0.005050505050505051,0.0017501750175017506,0.5303030303030304,true,false,7,real
1042,1065,250,3,19,0,0,15,0,0.0,0.0,0.16817922405261626,,,0.0,false,false,0,real
357,1065,250,3,1,0,0,1,0,0.0,0.0,0.7934506856227626,,,0.0,false,false,0,real
1045,1065,250,3,31,1,0,28,1,0.0,0.0,0.11025539546043596,,,0.0,false,false,0,real
729,1175,1579,3,196,0,0,184,0,0.0,0.0,0.019222531917868147,0.004329004329004329,0.004329004329004329,0.8484848484848485,false,false,1,real
1536,1175,1579,3,231,1,1,198,1,0.004329004329004329,0.0007645847368250085,0.024109467953991347,0.004329004329004329,0.0,0.0,true,false,1,real
1285,1259,431,2,75,0,0,68,0,0.0,0.0,0.04872384248280587,0.0,0.0,0.0,false,false,6,real
882,1259,431,2,37,0,0,34,0,0.0,0.0,0.0940578258372025,0.0,0.0,0.0,false,false,6,real
1427,1259,431,2,13,0,0,13,0,0.0,0.0,0.22809537235419838,0.0,0.0,0.0,false,false,6,real
1210,1259,431,2,14,0,0,13,0,0.0,0.0,0.2153108027376358,0.0,0.0,0.0,false,false,6,real
1408,1259,431,2,214,0,0,205,0,0.0,0.0,0.017634195260581874,0.0,0.0,0.0,true,false,6,real
1552,1259,431,2,74,0,0,70,0,0.0,0.0,0.049349779396386066,0.0,0.0,0.0,false,false,6,real
1271,1259,431,2,7,0,0,7,0,0.0,0.0,0.3543304350666874,0.0,0.0,0.0,false,false,6,real
991,1259,431,2,230,0,0,213,0,0.0,0.0,0.016427620833650777,0.0,0.0,0.0,true,false,6,real
1245,1259,431,2,125,0,0,112,0,0.0,0.0,0.029815393708326456,0.0,0.0,0.0,false,false,6,real
179,1259,431,2,64,0,0,56,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.0,false,false,6,real
472,1259,431,2,290,0,0,247,0,0.0,0.0,0.01307323628228457,0.0,0.0,0.0,true,false,6,real
1061,1259,431,2,790,0,0,715,0,0.0,0.0,0.00483907558368251,0.0,0.0,0.0,true,false,6,real
311,1259,431,2,6,0,0,6,0,0.0,0.0,0.39033428790216534,0.0,0.0,0.0,false,false,6,real
166,1259,431,2,116,0,0,104,0,0.0,0.0,0.032054506499638716,0.0,0.0,0.0,false,false,6,real
996,1259,431,2,609,0,0,530,0,0.0,0.0,0.006268275041454179,0.0,0.0,0.0,true,false,6,real
150,1259,431,2,12,0,0,12,0,0.0,0.0,0.24249400665524087,0.0,0.0,0.0,false,false,6,real
389,1259,431,2,287,0,0,258,0,0.0,0.0,0.01320808538187952,0.0,0.0,0.0,true,false,6,real
1413,1313,1600,3,113,0,0,103,0,0.0,0.0,0.03287753216595198,0.029297716501507972,0.029297716501507972,3.310641964670401,false,false,1,real
427,1313,1600,3,2321,172,68,1913,75,0.029297716501507972,0.023176440623495175,0.03697452506499118,0.029297716501507972,0.0,0.0,true,false,1,real
1018,1331,1600,4,5451,231,72,4417,84,0.013208585580627407,0.01050237748151089,0.016600419169275103,0.011898410437372527,-0.0013101751432548804,0.0,true,false,2,real
493,1331,1600,4,850,30,9,738,10,0.010588235294117647,0.005580351407145215,0.019999876157420503,0.011898410437372527,0.0013101751432548804,1.1136488717666484,true,false,2,real
593,1482,1482,1,29,0,0,28,0,0.0,0.0,0.11696979849974075,0.008149285461202315,0.008149285461202315,0.23632927837486714,false,false,3,real
381,1482,1482,1,196,5,1,178,1,0.00510204081632653,0.0009012039505642018,0.0283292613150808,0.008149285461202315,0.003047244644875785,0.5972599503956538,false,false,3,real
371,1482,1482,1,692,29,2,629,3,0.002890173410404624,0.0007929479334869844,0.01047608285117445,0.008149285461202315,0.0052591120507976905,3.639305539152002,true,false,3,real
228,1482,1482,1,4471,149,39,3893,53,0.008722880787295906,0.006387672777010845,0.011901569327727929,0.008149285461202315,-0.000573595326093591,0.0,true,false,3,real
730,1482,1482,1,8467,230,69,7531,85,0.008149285461202315,0.006444832148175172,0.010299839501061574,0.008149285461202315,0.0,0.0,true,false,3,real
1104,1534,140,3,124,5,1,102,1,0.008064516129032258,0.0014250064581251712,0.04426798605447707,0.008620689655172414,0.0005561735261401558,0.06896551724137932,false,false,3,real
1339,1534,140,3,1276,31,11,1137,12,0.008620689655172414,0.00482041052296534,0.015370730061358015,0.008620689655172414,0.0,0.0,true,false,3,real
1296,1534,140,3,462,12,3,432,4,0.006493506493506494,0.0022107853633919687,0.0189154124756934,0.008620689655172414,0.0021271831616659197,0.9827586206896549,true,false,3,real
738,1534,140,3,13,1,1,12,1,0.07692307692307693,0.013710421242556585,0.3331395092109959,0.008620689655172414,-0.06830238726790451,0.0,false,false,3,real
355,1534,140,3,12,0,0,12,0,0.0,0.0,0.24249400665524087,0.008620689655172414,0.008620689655172414,0.10344827586206896,false,false,3,real
1645,1534,140,3,1432,67,18,1245,27,0.012569832402234637,0.00796566625931694,0.01978214571249873,0.008620689655172414,-0.003949142747062224,0.0,true,false,3,real
782,1562,653,3,4400,137,65,3764,71,0.014772727272727272,0.011607815213706355,0.018784164168888298,0.010289235125458254,-0.0044834921472690185,0.0,true,false,2,real
1584,1562,653,3,6373,97,37,5624,42,0.005805742978189236,0.004215130436373319,0.007991768437209435,0.010289235125458254,0.004483492147269018,28.57329545454545,true,false,2,real
14,1684,1600,2,530,13,5,407,6,0.009433962264150943,0.004036166284796456,0.021891866452247246,0.00918318028032866,-0.0002507819838222826,0.0,true,false,3,real
1325,1684,1600,2,4058,37,5,3590,5,0.0012321340561853129,0.0005264052563791862,0.002881275462088054,0.00918318028032866,0.007951046224143348,32.265345577573704,true,false,3,real
1666,1684,1600,2,2069,50,19,1825,22,0.00918318028032866,0.005886870662573689,0.014298686048791528,0.00918318028032866,0.0,0.0,true,false,3,real
640,55,1600,2,100,4,2,83,3,0.02,0.00550196755016235,0.0700117907285439,,,0.0,false,false,0,real
509,110,1698,2,912,111,19,772,24,0.020833333333333332,0.013377264772721905,0.032309091110939776,0.020833333333333332,0.0,0.0,true,false,1,real
1186,312,653,2,5313,111,42,4640,43,0.007905138339920948,0.005853860522863517,0.010667500796828319,0.007905138339920948,0.0,0.0,true,false,7,real
1433,312,653,2,442,15,6,364,8,0.013574660633484163,0.006235841815876781,0.02929575469064091,0.007905138339920948,-0.005669522293563215,0.0,true,false,7,real
297,312,653,2,103,4,2,83,2,0.019417475728155338,0.005341225274178379,0.06805218312034754,0.007905138339920948,-0.01151233738823439,0.0,false,false,7,real
438,312,653,2,1413,52,13,1210,17,0.009200283085633405,0.005384541359829882,0.015677419126230868,0.007905138339920948,-0.0012951447457124569,0.0,true,false,7,real
50,312,653,2,4673,144,34,3990,36,0.007275839931521507,0.005211437511452129,0.010149668793573138,0.007905138339920948,0.0006292984083994414,2.9407114624505897,true,false,7,real
257,312,653,2,77,2,1,73,1,0.012987012987012988,0.002296217297124048,0.06996198914680525,0.007905138339920948,-0.00508187464709204,0.0,false,false,7,real
2,312,653,2,219,4,1,202,1,0.0045662100456621,0.0008065034670904193,0.025407015559431315,0.007905138339920948,0.003338928294258848,0.7312252964426876,true,false,7,real
607,312,653,2,184,1,0,167,0,0.0,0.0,0.02045053762258643,0.007905138339920948,0.007905138339920948,1.4545454545454544,false,false,7,real
1355,312,653,2,4478,152,49,3770,53,0.01094238499330058,0.008287157103380396,0.014435971270618722,0.007905138339920948,-0.003037246653379632,0.0,true,false,7,real
1277,312,653,2,6623,202,48,5732,55,0.007247470934621773,0.00547098348124802,0.009595237650057242,0.007905138339920948,0.0006576674052991751,4.355731225296437,true,false,7,real
560,313,679,2,4,0,0,4,0,0.0,0.0,0.4898908364545973,,,0.0,false,false,0,real
559,313,679,2,70,6,1,52,3,0.014285714285714285,0.002526246457890311,0.07658187131208329,,,0.0,false,false,0,real
1653,393,1490,3,71,2,1,66,1,0.014084507042253521,0.002490603270544218,0.07556050520249007,,,0.0,false,false,0,real
1592,393,1490,3,176,2,1,163,1,0.005681818181818182,0.0010036855324105575,0.03147747236632618,,,0.0,false,false,0,real
697,418,1394,2,2489,0,0,2308,0,0.0,0.0,0.0015409960417263884,0.0,0.0,0.0,true,false,3,real
243,418,1394,2,246,0,0,224,0,0.0,0.0,0.015375585936884312,0.0,0.0,0.0,true,false,3,real
743,418,1394,2,30,0,0,29,0,0.0,0.0,0.11351339317396876,0.0,0.0,0.0,false,false,3,real
1235,418,1394,2,614,0,0,576,0,0.0,0.0,0.006217547828574852,0.0,0.0,0.0,true,false,3,real
530,432,395,3,639,9,2,551,2,0.003129890453834116,0.0008587488992224724,0.011339373535319074,0.003895947557919389,0.0007660571040852731,0.4895104895104895,true,false,2,real
1328,432,395,3,429,9,2,353,3,0.004662004662004662,0.0012794222258141722,0.016836815627321967,0.003895947557919389,-0.0007660571040852731,0.0,true,false,2,real
1208,827,140,3,821,0,0,771,0,0.0,0.0,0.004657208703095985,0.004597701149425287,0.004597701149425287,3.774712643678161,true,false,3,real
984,827,140,3,6960,120,32,6125,40,0.004597701149425287,0.003258761574965707,0.006483197546571054,0.004597701149425287,0.0,0.0,true,false,3,real
1627,827,140,3,48,0,0,46,0,0.0,0.0,0.0741001296661175,0.004597701149425287,0.004597701149425287,0.2206896551724138,false,false,3,real
1616,827,140,3,1593,64,20,1448,26,0.012554927809165096,0.008141970532080435,0.019313140041684412,0.004597701149425287,-0.00795722665973981,0.0,true,false,3,real
818,852,1600,4,3787,46,8,3295,10,0.002112490097702667,0.0010708267348157623,0.004163224606088025,0.004060672626333939,0.0019481825286312721,7.377767235926628,true,false,2,real
926,852,1600,4,6324,145,38,5070,46,0.006008855154965212,0.004381096108691586,0.00823639112455746,0.004060672626333939,-0.001948182528631273,0.0,true,false,2,real
285,893,395,3,56,0,0,51,0,0.0,0.0,0.0641939367187634,0.0035294117647058825,0.0035294117647058825,0.19764705882352943,false,false,3,real
734,893,395,3,118,4,2,105,2,0.01694915254237288,0.0046604425042004426,0.059697444348039835,0.0035294117647058825,-0.013419740777667,0.0,false,false,3,real
1679,893,395,3,718,11,3,586,3,0.004178272980501393,0.001421985692192295,0.012211837497698422,0.0035294117647058825,-0.0006488612157955105,0.0,true,false,3,real
1462,893,395,3,850,13,3,658,3,0.0035294117647058825,0.0012010288844499055,0.010325067346912433,0.0035294117647058825,0.0,0.0,true,false,3,real
174,893,395,3,132,0,0,114,0,0.0,0.0,0.02827898679860847,0.0035294117647058825,0.0035294117647058825,0.46588235294117647,false,false,3,real
496,893,395,3,1828,8,4,1620,4,0.002188183807439825,0.0008512608209248015,0.005612976989435402,0.0035294117647058825,0.0013412279572660576,2.4517647058823533,true,false,3,real
1434,1136,140,3,1341,22,10,1242,11,0.007457121551081283,0.0040555691746356525,0.013672512202035286,0.013369542510967202,0.00591242095988592,7.928556507207018,true,false,3,real
1468,1136,140,3,219,8,3,193,3,0.0136986301369863,0.004669510943476704,0.039493989299146014,0.013369542510967202,-0.00032908762601909815,0.0,true,false,3,real
1265,1136,140,3,4787,177,64,4231,70,0.013369542510967202,0.01048421159015956,0.017035266971994322,0.013369542510967202,0.0,0.0,true,false,3,real
53,1202,653,2,1618,63,27,1405,28,0.01668726823238566,0.011493576433245277,0.024170488328518164,0.00957771005659556,-0.007109558175790101,0.0,true,false,3,real
392,1202,653,2,544,6,2,466,2,0.003676470588235294,0.001008800506446733,0.013304571901647334,0.00957771005659556,0.0059012394683602655,3.2102742707879846,true,false,3,real
1385,1202,653,2,2297,68,22,1965,24,0.00957771005659556,0.006333495004679035,0.014459532101680333,0.00957771005659556,0.0,0.0,true,false,3,real
91,1215,679,3,3,0,0,3,0,0.0,0.0,0.5614970317550455,0.036822429906542054,0.036822429906542054,0.11046728971962616,false,false,2,real
417,1215,679,3,1150,147,46,849,66,0.04,0.030121399303944373,0.052941536325575064,0.036822429906542054,-0.0031775700934579473,0.0,true,false,2,real
1587,1215,679,3,3,0,0,3,0,0.0,0.0,0.5614970317550455,0.036822429906542054,0.036822429906542054,0.11046728971962616,false,false,2,real
1199,1215,679,3,8,0,0,8,0,0.0,0.0,0.32440756488388023,0.036822429906542054,0.036822429906542054,0.29457943925233643,false,false,2,real
1204,1215,679,3,80,0,0,75,0,0.0,0.0,0.0458181295355271,0.036822429906542054,0.036822429906542054,2.9457943925233643,false,false,2,real
1359,1215,679,3,535,51,18,451,22,0.03364485981308411,0.021386184862599623,0.05255292685291491,0.036822429906542054,0.0031775700934579404,1.6999999999999982,true,false,2,real
1461,1215,679,3,42,2,1,41,1,0.023809523809523808,0.004215404134432506,0.12321201573766646,0.036822429906542054,0.013012906097018245,0.5465420560747662,false,false,2,real
1316,1306,1532,5,30,0,0,30,0,0.0,0.0,0.11351339317396876,,,0.0,false,false,0,real
957,1306,1532,5,92,6,0,83,2,0.0,0.0,0.04008138928562172,,,0.0,false,false,0,real
1356,1306,1532,5,101,3,0,99,1,0.0,0.0,0.03664064639985608,,,0.0,false,false,0,real
611,1306,1532,5,36,2,0,33,0,0.0,0.0,0.09641862859446367,,,0.0,false,false,0,real
1267,1315,1692,3,2,0,0,2,0,0.0,0.0,0.6576197724933469,,,0.0,false,false,0,real
398,1323,395,3,1326,80,31,1079,37,0.023378582202111614,0.016518297845497364,0.032992460285838424,0.009628610729023384,-0.01374997147308823,0.0,true,false,3,real
1293,1323,395,3,1550,34,14,1364,15,0.00903225806451613,0.005387913602105595,0.015104176269701902,0.009628610729023384,0.0005963526645072544,0.9243466299862444,true,false,3,real
1130,1323,395,3,727,17,7,652,8,0.009628610729023384,0.00467177142871477,0.019740443567248366,0.009628610729023384,0.0,0.0,true,false,3,real
1660,1323,395,3,42,2,0,39,1,0.0,0.0,0.08379879086570392,0.009628610729023384,0.009628610729023384,0.40440165061898214,false,false,3,real
1410,1495,791,2,11,0,0,11,0,0.0,0.0,0.2588329669680317,,,0.0,false,false,0,real
244,1495,791,2,125,3,1,101,1,0.008,0.0014135951039980247,0.043924752304995214,,,0.0,false,false,0,real
13,1495,791,2,48,2,2,39,2,0.041666666666666664,0.011501893489386593,0.13975655870455442,,,0.0,false,false,0,real
1269,1495,791,2,29,0,0,25,0,0.0,0.0,0.11696979849974075,,,0.0,false,false,0,real
141,1502,1698,2,184,6,4,161,4,0.021739130434782608,0.008485627680141616,0.05455401700233235,0.0029670166033802397,-0.018772113831402367,0.0,false,false,2,real
430,1502,1698,2,136,2,1,129,1,0.007352941176470588,0.0012991560360958133,0.04047285399552215,0.0029670166033802397,-0.004385924573090349,0.0,false,false,2,real
985,1502,1698,2,555,6,1,518,1,0.0018018018018018018,0.00031813309982822626,0.010134668367373537,0.0029670166033802397,0.0011652148015784379,0.6466942148760331,true,false,2,real
1382,1502,1698,2,242,8,1,212,1,0.004132231404958678,0.0007298131132703844,0.023031267905023717,0.0029670166033802397,-0.001165214801578438,0.0,true,false,2,real
547,1550,1579,3,38,0,0,36,0,0.0,0.0,0.09180986822558396,0.0011235955056179776,0.0011235955056179776,0.04269662921348315,false,false,1,real
63,1550,1579,3,6,0,0,6,0,0.0,0.0,0.39033428790216534,0.0011235955056179776,0.0011235955056179776,0.006741573033707865,false,false,1,real
237,1550,1579,3,188,0,0,165,0,0.0,0.0,0.020024132657813925,0.0011235955056179776,0.0011235955056179776,0.21123595505617979,false,false,1,real
1675,1550,1579,3,890,1,1,828,1,0.0011235955056179776,0.00019836973899821966,0.006336859482077697,0.0011235955056179776,0.0,0.0,true,false,1,real
915,1550,1579,3,99,0,0,89,0,0.0,0.0,0.03735321206782739,0.0011235955056179776,0.0011235955056179776,0.11123595505617978,false,false,1,real
1334,1550,1579,3,14,0,0,9,0,0.0,0.0,0.2153108027376358,0.0011235955056179776,0.0011235955056179776,0.015730337078651686,false,false,1,real
475,1550,1579,3,52,0,0,42,0,0.0,0.0,0.06879223612386234,0.0011235955056179776,0.0011235955056179776,0.058426966292134834,false,false,1,real
890,1550,1579,3,1,0,0,1,0,0.0,0.0,0.7934506856227626,0.0011235955056179776,0.0011235955056179776,0.0011235955056179776,false,false,1,real
158,1621,395,2,1384,10,3,1246,4,0.002167630057803468,0.0007374576540578345,0.0063537405214577,0.004746818691905397,0.0025791886341019294,3.5695970695970702,true,false,6,real
999,1621,395,2,4188,22,8,3776,9,0.0019102196752626551,0.000968262799774546,0.0037650886438833904,0.004746818691905397,0.0028365990166427423,11.879676681699804,true,false,6,real
1089,1621,395,2,2570,148,58,2144,64,0.022568093385214007,0.017498751143195584,0.029062570032975132,0.004746818691905397,-0.01782127469330861,0.0,true,false,6,real
1526,1621,395,2,2585,44,5,2390,13,0.0019342359767891683,0.0008264641917062792,0.004520120000822599,0.004746818691905397,0.0028125827151162294,7.2705263185754525,true,false,6,real
1694,1621,395,2,3603,69,31,3146,35,0.008603941160144324,0.006068106805136528,0.012186496168796758,0.004746818691905397,-0.003857122468238926,0.0,true,false,6,real
387,1621,395,2,1092,22,8,954,8,0.007326007326007326,0.003716794727423119,0.014389345226477515,0.004746818691905397,-0.0025791886341019286,0.0,true,false,6,real
